Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
07-Apr-2017;11:22:21;DAVID         ;69721     ;B_06;10168.92;min;11.015;umol/l;humid;56.884;deg;27085;uV;16.866;°C;966.830;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39885;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;5.028;V;
07-Apr-2017;11:22:30;DAVID         ;69732     ;B_04;10169.07;min;2.218;umol/l;humid;59.819;deg;23356;uV;16.908;°C;966.860;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39891;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;5.028;V;
07-Apr-2017;11:22:40;DAVID         ;69847     ;B_05;10169.23;min;59.933;umol/l;humid;45.351;deg;14978;uV;16.924;°C;966.820;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39881;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;5.025;V;
07-Apr-2017;11:23:10;DAVID         ;92684     ;B_09;10169.73;min;93.279;umol/l;humid;40.600;deg;18129;uV;16.887;°C;966.970;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39868;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;5.020;V;
07-Apr-2017;11:23:19;DAVID         ;92101     ;B_08;10169.88;min;1.415;umol/l;humid;60.086;deg;20066;uV;17.051;°C;966.990;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39865;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;5.014;V;
07-Apr-2017;11:23:31;DAVID         ;69675     ;B_07;10170.08;min;83.984;umol/l;humid;41.571;deg;16184;uV;17.080;°C;966.990;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39862;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;5.013;V;
07-Apr-2017;11:23:55;DAVID         ;92679     ;B_10;10170.48;min;39.389;umol/l;humid;49.505;deg;20634;uV;16.899;°C;966.870;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39851;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;5.010;V;
07-Apr-2017;11:24:05;DAVID         ;92698     ;B_12;10170.65;min;1.098;umol/l;humid;60.186;deg;21348;uV;17.190;°C;966.850;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39848;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;5.007;V;
07-Apr-2017;11:24:17;DAVID         ;92675     ;B_11;10170.85;min;28.218;umol/l;humid;52.028;deg;14095;uV;17.192;°C;966.850;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39841;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;5.006;V;
07-Apr-2017;11:24:41;DAVID         ;92695     ;B_13;10171.25;min;1.800;umol/l;humid;59.633;deg;29952;uV;20.204;°C;966.940;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39831;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;5.004;V;
07-Apr-2017;11:24:48;DAVID         ;92693     ;B_15;10171.37;min;1.029;umol/l;humid;59.898;deg;23800;uV;20.590;°C;967.000;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39823;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;5.001;V;
07-Apr-2017;11:24:59;DAVID         ;92099     ;B_14;10171.55;min;1.025;umol/l;humid;59.885;deg;24663;uV;20.750;°C;966.980;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39821;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.996;V;
07-Apr-2017;11:25:20;DAVID         ;92211     ;B_18;10171.90;min;3.590;umol/l;humid;59.748;deg;28998;uV;13.449;°C;966.830;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39811;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.996;V;
07-Apr-2017;11:25:30;DAVID         ;92106     ;B_16;10172.07;min;1.285;umol/l;humid;60.513;deg;17582;uV;12.999;°C;966.850;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39802;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.995;V;
07-Apr-2017;11:25:41;DAVID         ;92102     ;B_17;10172.25;min;1.080;umol/l;humid;60.591;deg;25683;uV;12.849;°C;966.820;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39802;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.990;V;
10-Apr-2017;10:19:43;DAVID         ;69674     ;B_03;14426.28;min;115.007;umol/l;humid;37.905;deg;12665;uV;17.026;°C;964.790;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39853;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.996;V;
10-Apr-2017;10:19:56;DAVID         ;69719     ;B_01;14426.50;min;73.275;umol/l;humid;43.107;deg;15554;uV;17.096;°C;964.740;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39852;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.989;V;
10-Apr-2017;10:20:10;DAVID         ;69676     ;B_02;14426.73;min;147.370;umol/l;humid;34.886;deg;12228;uV;17.177;°C;964.770;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39851;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.987;V;
10-Apr-2017;10:20:37;DAVID         ;69732     ;B_04;14427.18;min;60.082;umol/l;humid;45.298;deg;19299;uV;16.990;°C;964.610;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39832;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.981;V;
10-Apr-2017;10:20:50;DAVID         ;69721     ;B_06;14427.40;min;42.209;umol/l;humid;48.730;deg;24097;uV;17.034;°C;964.580;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39833;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.977;V;
10-Apr-2017;10:20:59;DAVID         ;69847     ;B_05;14427.55;min;31.874;umol/l;humid;51.071;deg;17544;uV;17.056;°C;964.570;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39823;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.975;V;
10-Apr-2017;10:21:21;DAVID         ;92101     ;B_08;14427.92;min;44.965;umol/l;humid;48.255;deg;16588;uV;17.092;°C;964.720;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39808;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.972;V;
10-Apr-2017;10:21:30;DAVID         ;92684     ;B_09;14428.07;min;93.811;umol/l;humid;40.437;deg;18759;uV;17.109;°C;964.720;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39811;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.968;V;
10-Apr-2017;10:21:43;DAVID         ;69675     ;B_07;14428.28;min;168.423;umol/l;humid;33.309;deg;12244;uV;17.180;°C;964.650;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39803;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.964;V;
10-Apr-2017;10:22:06;DAVID         ;92675     ;B_11;14428.67;min;98.559;umol/l;humid;40.013;deg;10494;uV;16.756;°C;964.630;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39773;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.964;V;
10-Apr-2017;10:22:15;DAVID         ;92679     ;B_10;14428.82;min;98.006;umol/l;humid;40.068;deg;16885;uV;16.781;°C;964.590;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39778;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.961;V;
10-Apr-2017;10:22:25;DAVID         ;92698     ;B_12;14428.98;min;139.701;umol/l;humid;35.848;deg;12846;uV;16.807;°C;964.630;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39769;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.957;V;
10-Apr-2017;10:22:44;DAVID         ;92695     ;B_13;14429.30;min;27.550;umol/l;humid;51.251;deg;25308;uV;20.390;°C;964.700;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39756;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.955;V;
10-Apr-2017;10:22:52;DAVID         ;92693     ;B_15;14429.43;min;0.925;umol/l;humid;59.950;deg;24246;uV;20.474;°C;964.720;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39749;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.954;V;
10-Apr-2017;10:23:04;DAVID         ;92099     ;B_14;14429.63;min;41.839;umol/l;humid;47.717;deg;19667;uV;20.472;°C;964.690;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39744;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.950;V;
10-Apr-2017;10:23:25;DAVID         ;92211     ;B_18;14429.98;min;0.944;umol/l;humid;60.495;deg;29620;uV;14.386;°C;964.590;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39728;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.949;V;
10-Apr-2017;10:23:35;DAVID         ;92106     ;B_16;14430.15;min;1.076;umol/l;humid;60.452;deg;20695;uV;14.382;°C;964.610;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39710;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.947;V;
10-Apr-2017;10:23:43;DAVID         ;92102     ;B_17;14430.28;min;1.062;umol/l;humid;60.453;deg;25289;uV;14.421;°C;964.610;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39713;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.945;V;
12-Apr-2017;09:56:03;DAVID         ;69719     ;B_01;17282.62;min;149.318;umol/l;humid;34.802;deg;12026;uV;17.011;°C;964.260;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39669;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.963;V;
12-Apr-2017;09:56:15;DAVID         ;69676     ;B_02;17282.82;min;89.496;umol/l;humid;40.843;deg;15166;uV;17.065;°C;964.220;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39669;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.961;V;
12-Apr-2017;09:56:32;DAVID         ;69674     ;B_03;17283.10;min;102.448;umol/l;humid;39.284;deg;13473;uV;17.008;°C;964.240;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39666;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.958;V;
12-Apr-2017;09:56:56;DAVID         ;69721     ;B_06;17283.50;min;64.447;umol/l;humid;44.664;deg;21175;uV;16.721;°C;964.160;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39667;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.955;V;
12-Apr-2017;09:57:07;DAVID         ;69732     ;B_04;17283.68;min;77.859;umol/l;humid;42.578;deg;17408;uV;16.737;°C;964.140;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39670;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.949;V;
12-Apr-2017;09:57:19;DAVID         ;69847     ;B_05;17283.88;min;74.846;umol/l;humid;43.025;deg;13620;uV;16.727;°C;964.140;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39663;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.945;V;
12-Apr-2017;09:57:42;DAVID         ;92684     ;B_09;17284.27;min;115.352;umol/l;humid;38.046;deg;16450;uV;17.000;°C;964.210;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39661;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.944;V;
12-Apr-2017;09:57:53;DAVID         ;69675     ;B_07;17284.45;min;128.689;umol/l;humid;36.584;deg;13595;uV;16.983;°C;964.250;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39659;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.939;V;
12-Apr-2017;09:58:04;DAVID         ;92101     ;B_08;17284.63;min;139.079;umol/l;humid;35.784;deg;11099;uV;17.075;°C;964.210;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39648;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.938;V;
12-Apr-2017;09:58:31;DAVID         ;92698     ;B_12;17285.08;min;131.106;umol/l;humid;36.274;deg;12684;uV;17.565;°C;964.110;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39640;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.936;V;
12-Apr-2017;09:58:40;DAVID         ;92675     ;B_11;17285.23;min;103.145;umol/l;humid;39.110;deg;10620;uV;17.600;°C;964.110;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39639;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.934;V;
12-Apr-2017;09:58:50;DAVID         ;92679     ;B_10;17285.40;min;163.666;umol/l;humid;33.622;deg;13264;uV;17.617;°C;964.080;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39650;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.932;V;
12-Apr-2017;09:59:09;DAVID         ;92695     ;B_13;17285.72;min;111.734;umol/l;humid;38.085;deg;18777;uV;17.778;°C;964.190;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39635;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.929;V;
12-Apr-2017;09:59:18;DAVID         ;92693     ;B_15;17285.87;min;69.919;umol/l;humid;43.472;deg;17659;uV;17.835;°C;964.230;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39630;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.927;V;
12-Apr-2017;09:59:32;DAVID         ;92099     ;B_14;17286.10;min;72.113;umol/l;humid;43.125;deg;18156;uV;17.847;°C;964.210;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39632;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.924;V;
12-Apr-2017;09:59:58;DAVID         ;92106     ;B_16;17286.53;min;1.179;umol/l;humid;60.397;deg;17401;uV;14.612;°C;964.040;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39622;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.922;V;
12-Apr-2017;10:00:09;DAVID         ;92211     ;B_18;17286.72;min;1.069;umol/l;humid;60.428;deg;28471;uV;14.669;°C;964.110;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39622;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.920;V;
12-Apr-2017;10:00:22;DAVID         ;92102     ;B_17;17286.93;min;34.999;umol/l;humid;51.205;deg;23282;uV;14.709;°C;964.130;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39615;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.917;V;
14-Apr-2017;09:40:07;DAVID         ;69676     ;B_02;20146.68;min;52.231;umol/l;humid;46.730;deg;16660;uV;16.981;°C;960.080;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39187;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.951;V;
14-Apr-2017;09:40:19;DAVID         ;69674     ;B_03;20146.88;min;69.493;umol/l;humid;43.718;deg;14490;uV;17.033;°C;960.070;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39192;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.949;V;
14-Apr-2017;09:40:28;DAVID         ;69719     ;B_01;20147.03;min;68.828;umol/l;humid;43.812;deg;15282;uV;17.061;°C;960.070;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39191;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.946;V;
14-Apr-2017;09:40:57;DAVID         ;69721     ;B_06;20147.52;min;42.667;umol/l;humid;48.682;deg;22931;uV;16.893;°C;959.950;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39190;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.942;V;
14-Apr-2017;09:41:09;DAVID         ;69732     ;B_04;20147.72;min;39.660;umol/l;humid;49.315;deg;19975;uV;16.938;°C;959.930;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39192;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.936;V;
14-Apr-2017;09:41:20;DAVID         ;69847     ;B_05;20147.90;min;42.474;umol/l;humid;48.700;deg;15760;uV;16.958;°C;959.950;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39187;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.934;V;
14-Apr-2017;09:41:41;DAVID         ;69675     ;B_07;20148.25;min;62.655;umol/l;humid;44.851;deg;16761;uV;16.999;°C;960.060;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39183;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.933;V;
14-Apr-2017;09:41:50;DAVID         ;92101     ;B_08;20148.40;min;101.660;umol/l;humid;39.539;deg;12661;uV;17.005;°C;960.050;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39181;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.928;V;
14-Apr-2017;09:42:04;DAVID         ;92684     ;B_09;20148.63;min;134.693;umol/l;humid;36.188;deg;15448;uV;17.022;°C;960.080;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39177;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.926;V;
14-Apr-2017;09:42:32;DAVID         ;92675     ;B_11;20149.10;min;66.713;umol/l;humid;43.831;deg;11226;uV;18.213;°C;959.930;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39174;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.921;V;
14-Apr-2017;09:42:42;DAVID         ;92679     ;B_10;20149.27;min;79.154;umol/l;humid;41.915;deg;17543;uV;18.234;°C;959.970;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39177;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.919;V;
